IsHoliday,Weekly_Sales
0,165.31
0,182.39
0,168.72
0,250.24
1,114.28
0,175.53
0,193.21
0,229.33
0,310.99
0,258.21
0,302.93
0,300.92
0,1294.57
0,1348.22
1,2596.93
0,1202.6
0,1404.86
0,1752.76
0,2216.91
1,1744.97
0,1199.32
0,1135.28
0,943.46
0,1103.27
0,1148.94
1,1350.96
0,1399.99
0,1569.33
0,993.14
0,1248.23
0,1710.61
0,1301.23
0,1368.68
0,1982.05
0,1166.6
0,956.74
0,886.5
0,972.19
0,662.79
0,777.22
0,871.78
0,690.22
0,1122.54
0,1219.97
0,933.92
0,1473.28
0,1488.11
0,1350.8
0,1448.39
0,1352.91
0,1254.39
0,1427.3
0,1215.14
0,1041.47
0,1463.46
1,1469.7
0,1130.84
0,1396.96
0,1220.68
0,1071.88
0,1602.86
0,1310.92
0,1658.35
0,850.2
0,664.5
1,780.64
0,695.32
0,667.42
0,707.6
0,954.82
1,1128.58
0,1006.94
0,993.72
0,1022.9
0,644.14
0,979.64
1,753.72
0,1140.7
0,805.42
0,1005.46
0,1125.4
0,1021.08
0,1147.54
0,1173.68
0,1749.1
0,1944.75
0,1202.32
0,1026.04
0,948.18
0,977.76
0,1063
0,855.1
0,868.38
0,991.78
0,1181.86
0,1315.86
0,1561.02
0,1744.04
0,1459.46
0,1602.94
0,1355.48
0,1466.6
0,1519.71
0,1237.82
0,1310
0,983.62
1,1042.1
0,873.38
0,1103.14
0,1032.16
0,517.54
0,1018.25
0,749.72
0,874.25
0,1638.61
0,1941.05
1,3354.4
0,1558.42
0,2478.36
0,3010.52
0,5733.87
1,4441.74
0,3050.32
0,2665.18
0,2700.42
0,2292.09
0,1999.37
1,1752.14
0,2311.4
0,1990.91
0,1732.95
0,2123.4
0,3787.35
0,2417.69
0,1477.12
0,1607.87
0,1057.19
0,655.68
0,926.22
0,653.9
0,681.93
0,588.86
0,656.38
0,651.58
0,1070.26
0,992.88
0,1120.92
0,1131.48
0,1610.91
0,1816.36
0,1809.45
0,2425.02
0,2198.53
0,2324.08
0,3571.66
0,2763.43
0,2146.68
1,1522.68
0,1164.87
0,1320.98
0,1639.14
0,1266.74
0,1561.7
0,1772.8
0,1780.2
0,3844.5
0,4372.01
1,9241.44
0,5009.19
0,7078.35
0,9402.85
0,19749.41
1,14602.44
0,7730.89
0,4472.04
0,4700.02
0,4625.09
0,4335.38
1,5837.89
0,8369.43
0,7283.03
0,5094.14
0,4522.63
0,7139.12
0,5378.73
0,4866.19
0,5184.04
0,4284.56
0,3200.41
0,3341.54
0,2664.75
0,4337.89
0,3983
0,3254.97
0,3565.32
0,3669.92
0,4019.14
0,3972.88
0,4511.43
0,5610.78
0,5614.27
0,5178.14
0,5098.46
0,5221.38
0,4553.94
0,4762.05
0,4206.02
0,4187.85
1,3472.92
0,3644.41
0,2737.93
0,2409.71
0,3491.29
0,3281.74
0,3415.94
0,2763.11
0,2893.23
0,2144.06
1,6015.03
0,2950.59
0,3498.57
0,4271.53
0,7322.08
1,4916.16
0,2544.26
0,2161.03
0,2021.48
0,1747.11
0,2515.06
1,2857.62
0,2857.67
0,3007.64
0,2394.28
0,2156.45
0,3452.69
0,3037.16
0,3293.05
0,4257.1
0,2722.39
0,1706.78
0,1585.95
0,1259.38
0,1214.84
0,1076.31
0,1266.11
0,1785.72
0,1515.16
0,1864.11
0,2418.75
0,2274.81
0,2872.52
0,1841.46
0,2235.45
0,2354.83
0,2830.85
0,2716.07
0,3977.3
0,3688.68
0,2797.13
1,2095.61
0,1740.28
0,2220.19
0,3000.26
0,2459.28
0,2496.63
0,2338.11
0,2941.9
0,3195.92
0,3143.94
1,4110.64
0,3441.6
0,3091.29
0,3083.45
0,4451.27
1,4077.15
0,3345.6
0,2817.07
0,2435.27
0,2706.52
0,2986.21
1,3658.74
0,3360.73
0,3696.49
0,3356.14
0,3351.29
0,4587.8
0,5079.76
0,5873.49
0,5457.77
0,5518.3
0,3839.25
0,4854.48
0,3351.51
0,3652.78
0,3547.5
0,4640.89
0,4346.6
0,5556.23
0,5959.63
0,6099.13
0,5565.3
0,5784.71
0,4465.06
0,4960.52
0,4161.23
0,4099.44
0,4440.65
0,5907.07
0,4805.41
0,4445.99
1,4389.51
0,3455.39
0,3964.5
0,3575.52
0,3338.84
0,3724.23
0,3543.29
0,3467.47
0,330.03
0,350.85
1,231.67
0,250.73
0,365.61
0,289.88
0,230.78
1,290.85
0,131.88
0,277.61
0,184.76
0,119.93
0,366.1
1,343.88
0,324.91
0,326.35
0,193
0,69.12
0,334.88
0,356.85
0,431.66
0,418.97
0,349.02
0,244.88
0,393.6
0,296.88
0,215.16
0,132.78
0,398.88
0,150
0,317.88
0,366
0,251.5
0,347
0,139.09
0,108
0,131.76
0,230.94
0,130.73
0,119.72
0,122.91
0,117.94
0,84.97
1,19.06
0,-17.47
0,91.94
0,43.47
0,61.97
0,2.97
0,28.97
0,26.97
0,2020.22
0,2271.31
1,4848.35
0,1962.72
0,2054.25
0,2681.37
0,7943.62
1,7294.69
0,3827.7
0,2803.73
0,2818.64
0,3200.91
0,3280.55
1,3942.05
0,3662.8
0,3659.82
0,3245.39
0,2706
0,4274
0,4392.97
0,3056.99
0,3255
0,1427
0,686
0,867
0,955.25
0,959
0,880
0,1319
0,1530
0,1812
0,1475
0,2136
0,1690
0,1487.88
0,1180
0,1049
0,1075
0,956
0,898.71
0,898.94
0,929.68
0,745.36
1,1357.16
0,1306.1
0,1444.88
0,1796.08
0,1180.13
0,1480.15
0,1945.3
0,1146.24
0,29205.26
0,23405.55
1,23931.99
0,31158.76
0,30732.26
0,35953.77
0,29516.07
1,30842.19
0,40528.91
0,36999.16
0,31048.03
0,32340.97
0,32146.96
1,26986.27
0,38302.59
0,36035.14
0,30604.89
0,29574.45
0,44914.44
0,35772.18
0,31216.88
0,30562.05
0,31423.53
0,33133.46
0,24260.02
0,30898.02
0,30926.26
0,28667.69
0,25104.66
0,26268.12
0,32032.71
0,29850.98
0,29348.6
0,27451.55
0,36287.15
0,41095.37
0,29902.48
0,32248.68
0,30504.65
0,30945.11
0,37162.14
0,30998.54
0,34563.62
1,31528.49
0,33328.94
0,28637.49
0,39313.18
0,27936.14
0,24490.43
0,26014.56
0,26305.74
0,26853.82
0,26929.88
1,31470.14
0,30986.98
0,30385.84
0,34031.01
0,47038.13
1,45163.88
0,46324.49
0,37092.07
0,35624.15
0,35290.15
0,36980.86
1,35836.91
0,38155.6
0,37159.35
0,36830.09
0,37994.77
0,44452.66
0,38577.72
0,35270.01
0,36855.39
0,29147.7
0,25078.56
0,23258.5
0,23510.67
0,23230.24
0,21367.43
0,24311.77
0,27464.81
0,29594.47
0,31147.56
0,34907.1
0,35947.88
0,39544.87
0,37732.79
0,37555.92
0,37233.54
0,36100.86
0,38423.42
0,34113.96
0,34558.4
0,31080.9
1,34333.55
0,29006.92
0,29915.05
0,27391.99
0,29602.24
0,26432.39
0,24372.98
0,24720.11
0,480.16
0,1157.09
1,2436.06
0,1311.77
0,1888.23
0,2551.96
0,5855.28
1,4504.38
0,3313.62
0,2381.5
0,1483.04
0,1139.34
0,1313.48
1,1620.03
0,1816.29
0,2738.86
0,1906.12
0,2009.08
0,3752.16
0,2679.68
0,1633.94
0,2136.6
0,1502.62
0,836.36
0,880.08
0,465.54
0,562.93
0,667.07
0,1073.24
0,1013.4
0,1752.88
0,1651.28
0,1527.75
0,1765.57
0,2718.41
0,2072.35
0,2407.65
0,2797.89
0,2527.63
0,3186.91
0,3447.43
0,2538.75
0,2472.9
1,3028.22
0,2304.3
0,2645.36
0,2132.62
0,2594.61
0,1484.73
0,2228.31
0,1676.51
0,5958.63
0,5307.09
1,6375.44
0,6277.1
0,6004.39
0,7013.83
0,5937.24
1,5416.59
0,6056.75
0,4383.49
0,4725.16
0,4588
0,5327.8
1,5735.73
0,6214.66
0,5330.15
0,5667.94
0,6654.87
0,6509.58
0,7641
0,6774.45
0,7430.7
0,7183.91
0,5483.18
0,7078.56
0,6542.46
0,6348.77
0,6573.42
0,5712.34
0,6610.07
0,6988.28
0,5969.2
0,6969.32
0,5786.99
0,7447.97
0,8086.38
0,7523.7
0,7567.33
0,6770.96
0,7447.46
0,7388.27
0,6708.9
0,7670.6
1,6275.32
0,6293.51
0,7658.28
0,7094.89
0,7408.72
0,7171.59
0,7272.13
0,5577.03
0,3602.35
0,3870.62
1,5463.25
0,5519.66
0,5597.92
0,6909.72
0,7886.82
1,4772.44
0,3484.59
0,3598.56
0,3248.98
0,3502.73
0,3366.01
1,4568.17
0,3796.57
0,3025.31
0,3314.08
0,3075.67
0,3672.75
0,3962.96
0,3913.26
0,4439.98
0,3040.22
0,3144.69
0,2769.09
0,2693.69
0,3134.67
0,3047.18
0,3255.85
0,3100.31
0,3050.44
0,3674.34
0,3068.32
0,3198.26
0,4063.71
0,4139.1
0,3882.42
0,4049.17
0,3572.32
0,3204.24
0,3590.61
0,2849.74
0,3856.97
1,3252.08
0,3137.39
0,3541.54
0,3458.04
0,2967.61
0,3703.85
0,3555.69
0,3972.02
0,23.88
0,5.97
0,11.94
0,11.94
0,5.97
0,17.91
1,21.91
0,5.97
0,7.97
0,7.97
0,17.94
0,68.67
0,11.94
0,8.97
0,47.76
0,35.88
0,77.64
0,29.85
0,20.91
0,11.94
0,41.85
0,53.73
0,8.97
0,65.73
0,95.61
0,14.94
0,20.91
0,35.82
0,14.94
0,5.97
1,107.46
0,8.97
0,8.97
0,35.82
0,11685.36
0,11546.19
1,14172.25
0,13039.84
0,11762.79
0,16603.83
0,25053.21
1,20922.07
0,16872.44
0,13498.2
0,14159.59
0,14660.64
0,14369.45
1,15299.54
0,16310.97
0,14651.02
0,14392.3
0,16381.71
0,19608.86
0,17582.57
0,18024.01
0,19562.52
0,14984.51
0,13577.09
0,13467.89
0,12147.46
0,12562.62
0,12836.06
0,13589.99
0,15757.52
0,17976.87
0,20238
0,21496.15
0,22376
0,24880.39
0,20998.95
0,19038.1
0,18116.68
0,16714.42
0,18283.35
0,16458.41
0,15382.29
0,14598.98
1,13469.77
0,13011.67
0,12310.51
0,12193.55
0,11919.34
0,10694.88
0,10985.29
0,11020.83
0,75
0,459
0,15
1,-459
0,7.5
0,15
0,-389
0,632
0,1257
1,631
0,375
0,1157
0,980
0,1889
1,1222
0,1195
0,701
0,297
0,721
0,681
1,845
0,478
0,1457
0,277
0,981
0,1005
0,1837
0,3042
0,1776
0,1190
0,1598
0,1237
0,2077
0,2232
0,247
0,5105
0,2854
0,1421
0,1981
0,643
0,1841
0,1254
0,2310
0,3715
0,5081
0,2677
0,2489
0,3008
0,107
0,3307
1,3221
0,3724
0,4692
0,2532
0,2752
0,1027
0,1392
0,2207
0,23.76
0,35.64
1,17.82
0,35.64
0,35.64
0,59.4
0,56.43
1,74.4
0,80.19
0,10.7
0,32.67
0,29.7
0,89.1
1,50.49
0,62.37
0,44.55
0,50.49
0,47.52
0,50.49
0,44.37
0,44.55
0,26.73
0,23.76
0,29.7
0,44.55
0,20.79
0,14.85
0,17.82
0,37.61
0,42.76
0,5.94
0,3.94
0,20.79
0,44.55
0,17.82
0,9.91
0,11.88
0,17.82
0,2.97
0,9.05
0,17.82
0,20.79
0,17.82
1,23.9
0,17.82
0,23.76
0,15.94
0,36.88
0,5.94
0,41.88
0,50.85
0,1.98
0,1386.13
0,972.3
1,2442.88
0,2300.31
0,1131.13
0,1724.61
0,1795.44
1,1217.79
0,801.72
0,982.63
0,942.09
0,1170.29
0,826.69
1,894.03
0,870.68
0,1080.57
0,953.69
0,873.24
0,1098.59
0,1006.12
0,924.64
0,1171.15
0,862.45
0,847.45
0,1001.38
0,964.56
0,1203.32
0,972.45
0,977.19
0,1453.79
0,910.65
0,1119.08
0,1569.97
0,1090.08
0,1110.39
0,1012.86
0,1372.83
0,1923.52
0,1132.04
0,1142.28
0,1236.52
0,1022.78
0,1142.93
1,804.1
0,1021.02
0,993.44
0,850.69
0,971.86
0,983.69
0,891.88
0,1200.49
0,59.84
0,12.88
1,-25.04
0,55.8
0,115.76
0,77
1,40
0,14.24
0,40.92
0,44.92
0,16
1,24.88
0,53.88
0,28.92
0,21.38
0,5
0,38.76
0,38.92
0,22
0,36.92
0,12
0,-28.92
0,20.76
0,54.92
0,57.68
0,10
0,30.92
0,5.88
0,54.3
0,58.42
0,17
0,9.76
1,30.92
0,103.84
0,12
0,19.92
0,38.92
0,28.92
0,22463.72
0,11350.08
1,24217.01
0,8402.43
0,9306.03
0,11290.98
0,26977.37
1,15831.48
0,7939.93
0,5277.64
0,6384.97
0,5291.28
0,6947.88
1,6509.32
0,7696.16
0,9375.37
0,5711.52
0,7876.08
0,6250.82
0,6458.12
0,6050.72
0,5527.34
0,5577.51
0,3531.49
0,3791.84
0,3965.48
0,2614.16
0,4745.12
0,4046.24
0,3361.52
0,3532.41
0,3697.51
0,4027.15
0,3870.92
0,4505.6
0,5213.48
0,5073.88
0,4566.65
0,4756.46
0,4529.42
0,3988.56
0,3332.52
0,6087.72
1,5530.28
0,4325.48
0,5180.67
0,5200.57
0,4103.28
0,4102.96
0,3803.58
0,4697.73
0,444.3
0,340.79
1,1482.72
0,3809.54
0,4071.52
0,1788.17
0,391.04
1,152.3
0,298
0,158.51
0,135.08
0,163.76
0,137.32
1,470.21
0,620.14
0,225.76
0,238
0,1287.82
0,1687.36
0,1861.21
0,2429.15
0,3865.04
0,3276.93
0,2350.87
0,4173.02
0,8102.72
0,8561.5
0,20347.17
0,25798.07
0,39572.79
0,48409.9
0,42443.68
0,40380.83
0,25803.52
0,19371.96
0,13811.11
0,9486.31
0,3927.61
0,3335.64
0,3232.28
0,3250.5
0,1578.14
0,1827.49
1,1987.1
0,2458.75
0,2222.01
0,1477.73
0,798.11
0,752.05
0,428.44
0,483.51
0,900
0,800
1,800
0,1370
0,385
0,605
1,485
0,800
0,1475
0,600
0,445
0,1000
1,280
0,1200
0,1200
0,1240
0,1565
0,600
0,1200
0,1200
0,600
0,270
0,2445.91
0,380
0,400
0,1200
0,840
0,1440
0,790
0,970
0,1200
0,1200
0,545
0,1505
0,1815
1,2030
0,3491.97
0,450
0,1060
0,5725
0,450
0,1395
0,145
1,-0.66
0,17.16
0,38.05
0,197.84
0,508.96
1,207.2
0,5.96
0,19.29
0,8.97
0,2.84
0,8.48
0,6.78
0,7.98
0,7.98
0,5
0,4
0,8.97
0,7.98
0,13.62
0,3
0,15.47
0,6.48
0,7.98
0,-12.47
0,4.37
0,7.98
0,-11.48
0,1.23
0,6.48
0,4
0,2
0,2.84
0,7.98
0,10.82
0,61.6
0,96.8
1,61.6
0,44
0,176
0,158.4
0,484
1,176
0,167.2
0,70.4
0,96.8
0,35.8
0,99
1,81
0,135
0,72
0,81
0,63
0,126
0,36
0,135
0,117
0,99
0,54
0,81
0,144
0,99
0,63
0,36
0,117
0,153
0,72
0,81
0,81
0,198
0,54
0,153
0,81
0,126
0,99
0,153
0,108
0,144
1,81
0,63
0,90
0,99
0,45
0,45
0,45
0,108
0,2953.43
0,2986.98
1,3150.9
0,3927.84
0,5450.76
0,7289.77
0,10845.88
1,6934.45
0,3497.69
0,2886.77
0,3439.43
0,2839.89
0,4218.76
1,6341.09
0,8442.86
0,3249.67
0,3766.18
0,3702.52
0,4701.17
0,3455.39
0,4129.9
0,4897.71
0,3551.14
0,2943.58
0,3100.23
0,4126.08
0,7276.42
0,4235.71
0,4099.88
0,3387.39
0,3364.5
0,6450.1
0,4871.44
0,3699.3
0,4907.72
0,4868.59
0,3826.86
0,4007.37
0,4100.74
0,4160.39
0,4028.5
0,3820.84
0,3841.37
1,4152.51
0,3414.63
0,3738.91
0,3474.66
0,3323.1
0,3525.11
0,3185.82
0,3634.69
0,2052.73
0,1583.68
1,4773.82
0,2409.71
0,3152.1
0,2361.64
0,3367.67
1,2986.23
0,3988.53
0,2399.01
0,2610.78
0,2380.89
0,2233.53
1,2009.52
0,3109.58
0,2536.8
0,2191.12
0,2749.83
0,3381.65
0,3187.93
0,2988.69
0,2532.56
0,2594.85
0,2291.76
0,1471.66
0,2540.66
0,1689.4
0,1506.53
0,2106.4
0,2338.37
0,2202.05
0,2241.72
0,2138.56
0,1605.52
0,2376.1
0,2026.69
0,1800.56
0,2388.19
0,2032.1
0,2539.45
0,2850.47
0,2462.05
0,2156.29
1,2186.15
0,1962.21
0,1488.65
0,2617.23
0,2090.27
0,2491.9
0,1851.18
0,1845.15
0,56312.71
0,46377.03
1,222921.09
0,49587.52
0,55794.67
0,58891.21
0,113974.64
1,82424.2
0,56206.01
0,50974.1
0,55026.86
0,44093.48
0,53632.3
1,47237.73
0,43751.55
0,58056.67
0,38624.53
0,45802.97
0,47846.88
0,50166.87
0,41495.24
0,37374.88
0,35843.12
0,33268.27
0,33042.86
0,31497.71
0,28768.28
0,26832.53
0,32324.42
0,37260.4
0,38664.66
0,39307.88
0,39601.3
0,51635.79
0,51699.26
0,40984.05
0,44919.81
0,49791.93
0,47099.32
0,45011.58
0,40291.02
0,33957.54
0,44585.3
1,48408.77
0,47807.13
0,41184.89
0,42194.62
0,42902.78
0,35449.75
0,31729.1
0,34076.17
0,11452.84
0,12767.97
1,14516.4
0,11023.96
0,10591.36
0,11712.07
0,13197.58
1,12751.7
0,12265.74
0,11172.57
0,10528.19
0,7892.08
0,9420.99
1,8653.87
0,8662.13
0,8857.42
0,8899.46
0,8756.43
0,10186.75
0,8846.03
0,9147.01
0,8701.23
0,9590.94
0,8902.09
0,9625.52
0,9347.54
0,8198.89
0,7456.18
0,10050.08
0,10226.72
0,9850.9
0,10346.43
0,10139.36
0,12546.59
0,12815.88
0,12243.45
0,10973.97
0,11219.62
0,12472.82
0,12844.75
0,11973.55
0,12794.45
0,10279.57
1,11516.07
0,10184.75
0,9733.98
0,10316.86
0,10834.05
0,9487.3
0,9748.21
0,8521.39
1,677
0,100
0,198
0,198
0,4833.65
0,4917.49
1,7948.11
0,5425.69
0,5093.82
0,6980.17
0,8510.23
1,8019.07
0,7596.16
0,5257.98
0,5539.37
0,5604.49
0,6040.6
1,5421.83
0,5509.01
0,5908.2
0,6223.09
0,5358.79
0,6409.06
0,6882.59
0,5964.7
0,6520.95
0,5975.78
0,5433.43
0,4037.66
0,3827.99
0,4377.14
0,5738.88
0,4850.7
0,5511.19
0,5892.18
0,5255.21
0,6874.05
0,6987.63
0,8016.06
0,7515.75
0,6979.75
0,7029.81
0,7221.54
0,7243.21
0,6089.35
0,5311.55
0,6737.36
1,6092.07
0,5890.08
0,5101.45
0,5505.46
0,5131.57
0,4827.76
0,4393.89
0,5268.23
0,462.38
0,523.34
1,544.06
0,392.02
0,538.73
0,642.36
0,803.19
1,756.03
0,817.56
0,599.24
0,526.28
0,587.2
0,615.88
1,573.98
0,619.36
0,741.61
0,528.76
0,550.42
0,859.21
0,636.01
0,432.77
0,215.55
0,330.51
0,377.85
0,404.54
0,276.33
0,412.75
0,385.81
0,339.91
0,778.61
0,443.4
0,745.3
0,436.48
0,617.55
0,740.08
0,-3.24
0,632.94
0,713.4
0,271.49
0,684.52
0,627.2
0,764.93
0,649.82
1,817.05
0,853.96
0,512.79
0,492.61
0,385.36
0,290.02
0,440.69
0,361.38
0,6203.18
0,5838.77
1,7429.32
0,6671.9
0,7628.34
0,8061.95
0,9939.35
1,9394.57
0,9445.01
0,8039.94
0,7505.25
0,7596.85
0,8220.13
1,7707.04
0,7714.38
0,7782.66
0,7652.59
0,7810.96
0,9159.74
0,8061.13
0,7037.23
0,7837.47
0,5925.88
0,5568.04
0,5345.51
0,5186.77
0,5281.67
0,5212.74
0,6163.32
0,6411.81
0,6877.59
0,7187.22
0,7012.61
0,7176.69
0,8629.37
0,8159.21
0,7965.96
0,8002.56
0,8046.57
0,7949.42
0,7451.46
0,6782.47
0,6159.09
1,6708.65
0,6208.8
0,6541.07
0,6263.93
0,6223.86
0,6217.43
0,6127.78
0,5625.47
0,9093.21
0,8539.37
1,10906.48
0,9266.25
0,12011.97
0,14564.42
0,24220.81
1,15455.64
0,12375.05
0,9475.57
0,8698.73
0,8358.84
0,9043.03
1,8971.62
0,9928.95
0,9214.87
0,8279.73
0,9195.16
0,10263.05
0,9128.17
0,9222.79
0,9670.16
0,7445.84
0,7267.46
0,6717.77
0,6806.32
0,7533.42
0,6907.87
0,8880.85
0,8825.75
0,8808.14
0,10265.31
0,11260.05
0,11308.46
0,12891.09
0,10659.29
0,11071.71
0,11311.24
0,11296.94
0,10560.02
0,9711.14
0,9718.63
0,9120.84
1,10168.47
0,7988.47
0,8690.34
0,8065.44
0,7369.9
0,7587.25
0,8946.38
0,8314.17
0,679.64
0,646.12
1,556.08
0,671.42
0,905.64
0,766.62
0,795.42
1,1159.02
0,1018.15
0,1167.77
0,717.14
0,604.85
0,704.45
1,694.93
0,739.28
0,864.26
0,790.24
0,543.88
0,571.84
0,600.72
0,861.48
0,946.12
0,602.12
0,692.2
0,520.14
0,527.96
0,454.66
0,553.1
0,624.22
0,513.74
0,556
0,687
0,785.4
0,746.38
0,893.76
0,680.98
0,954.84
0,787.52
0,667.36
0,496.12
0,669.54
0,739.98
0,733.88
1,806.36
0,554.32
0,436.28
0,494.34
0,551.22
0,587.98
0,536.5
0,501.44
0,2182.63
0,1725.8
1,2164.88
0,2666.26
0,4622.09
0,5812.12
0,7281.92
1,2257.29
0,2012.44
0,1448.98
0,1374.89
0,2121.48
0,1574.14
1,1551.93
0,1820.75
0,2051.95
0,1348.24
0,1346.23
0,1571.72
0,1589.55
0,1337.98
0,1325.29
0,1507.73
0,2228.53
0,1510.3
0,1989.7
0,2039.76
0,2187.8
0,2061.75
0,2089.65
0,1831
0,1960.03
0,1505.66
0,1948.5
0,1789
0,1638.88
0,2254.05
0,2644.61
0,2190.05
0,1864.97
0,2261.94
0,2815.51
0,1901.46
1,1732.3
0,2314.81
0,1685.32
0,1885.71
0,1859.55
0,1983.37
0,1736.71
0,1597.03
0,12055.75
0,12303.77
1,15613.78
0,11424.45
0,14905.14
0,16785.69
0,17389.28
1,14949.8
0,18339.79
0,16184.79
0,14636.03
0,13349.38
0,16734.19
1,15477.27
0,14370.92
0,12029.42
0,15132.92
0,14380.91
0,11764.74
0,13184.48
0,11214.11
0,12491.96
0,10126.23
0,9713.68
0,9812.31
0,8884.23
0,10326.17
0,8719.85
0,10819.39
0,13141.76
0,12285.15
0,13388.58
0,12448.32
0,13101.85
0,15655.27
0,16784.82
0,15712.63
0,15109.96
0,15970.9
0,14364.01
0,15094.59
0,15088.32
0,12264.82
1,14211.39
0,13523.92
0,14795.31
0,11510.92
0,14409.67
0,12383.47
0,11962.9
0,13468.52
0,14431.9
0,14509.65
1,19396.03
0,15705.09
0,18703.89
0,20081.8
0,28336.78
1,26659.45
0,25656.84
0,20026.04
0,18490.74
0,18353.85
0,19422.26
1,19085.82
0,19705.17
0,19770.2
0,18366.23
0,19199.84
0,24915.51
0,20264.02
0,17219.87
0,19785.77
0,12952.71
0,12283.05
0,11209.21
0,11058.01
0,11120.65
0,10694.53
0,13057.97
0,13065.13
0,14828.56
0,15290.65
0,15578.63
0,17274.52
0,19910.77
0,17631.33
0,18687.62
0,18861.56
0,18514.29
0,18617.36
0,16643.33
0,14960.62
0,13961.85
1,14940.15
0,13456.63
0,12541.85
0,13258.65
0,13442.08
0,13203.15
0,14041.78
0,13211.75
0,10593.82
0,11642.26
1,11646.54
0,10688.83
0,13006.15
0,14438.19
0,16972.58
1,15477.91
0,20047.53
0,15316.53
0,13685.45
0,13313.48
0,14490.19
1,13632.52
0,14526.03
0,14432.92
0,13362.01
0,13940.44
0,16124.58
0,13965.93
0,12390.38
0,14005.21
0,9139.83
0,8977.05
0,8826.64
0,8858.68
0,8282.7
0,7828.48
0,8738.81
0,9475.88
0,10487.48
0,11516.49
0,11094.11
0,11378.28
0,14168.56
0,12932.54
0,13324.46
0,12839.72
0,12521.05
0,12992.34
0,10795.2
0,10588.77
0,9379.85
1,10277.02
0,9376.37
0,9204.66
0,9341.88
0,9671.95
0,9454.23
0,9899.82
0,9435.59
0,29109.08
0,28838.95
1,34948.04
0,28349.99
0,32847.01
0,35837.87
0,44365.3
1,37651.82
0,40549.69
0,34372.75
0,32748.92
0,30899.09
0,33913
1,32218.04
0,31215.43
0,31973.3
0,31148.67
0,32856.62
0,37599.89
0,31351.31
0,27595.76
0,31207.68
0,22076.3
0,22950.81
0,20521.34
0,22322.63
0,21980.28
0,21910.46
0,25123.85
0,24478.49
0,27381.23
0,29149.74
0,29139.52
0,31324.32
0,35491.79
0,33039.85
0,33527.53
0,33443.64
0,34065.36
0,31652.72
0,30607.97
0,29719.2
0,26928.22
1,27815
0,25500.31
0,25074.52
0,24303.85
0,26391.65
0,26521.52
0,26015.64
0,25090.81
0,1324.77
0,1479.42
1,2358.48
0,1499.68
0,1450.6
0,1802.44
0,2586.36
1,2491.46
0,3173.74
0,2317.76
0,2279.56
0,2059.56
0,1932.97
1,2047.25
0,2162.04
0,2084.98
0,1931.14
0,1835.63
0,2881.44
0,1946.9
0,1370.24
0,1858.48
0,1391.68
0,1076.86
0,1157.16
0,1097.9
0,1146.78
0,1090.44
0,1454.17
0,1335.64
0,1788.82
0,2300.5
0,1762.42
0,2326.22
0,2796.26
0,1950.01
0,2245.33
0,2279.69
0,2495.28
0,2281.46
0,1727.84
0,1591.26
0,1612.1
1,1502.64
0,2074.72
0,1472.2
0,1403.24
0,1521.94
0,1648.16
0,1725.26
0,1583.42
0,58.94
1,10.08
0,5.41
0,42.66
0,468.64
0,2387.03
1,2202.26
0,3547.88
0,1905.59
0,1295.55
0,1347.92
0,2006.34
0,1417.48
0,1136.09
0,1871.48
0,1070.19
0,847.3
0,908.19
0,634.25
0,595.91
0,2053.3
0,903.51
0,1322.34
0,915.51
0,987.66
0,1036.48
0,1510.5
0,2409.43
0,1266
0,972.27
0,996.42
0,1309.54
0,1308.7
0,1642.89
0,1919.8
0,1658.98
1,1261.67
0,1376.69
0,1435.92
0,1709.13
0,2100.77
0,1986.3
0,2430.16
0,1163.11
0,28003.27
0,29202.35
1,38070.36
0,31107.8
0,35042.26
0,38547.93
0,53510.74
1,49749.96
0,49563.43
0,39437.99
0,39966.97
0,38091.56
0,39796.72
1,38988.8
0,41049.02
0,40438.21
0,38182.72
0,42448.17
0,52134.27
0,45463.54
0,41236.3
0,43931.57
0,29716.02
0,27910.82
0,28769.04
0,27731.68
0,27785.83
0,28197.14
0,32927.16
0,33861.99
0,38652.62
0,42845.53
0,45197.24
0,47842.53
0,53964.2
0,46630.88
0,47515.52
0,46796.19
0,47214.5
0,47570.46
0,43254.19
0,41387.24
0,38278.19
1,38068.02
0,33612.86
0,32533.03
0,31691.54
0,32007.19
0,31539.96
0,30696.32
0,29875.27
0,555.42
0,608.6
1,1346.17
0,832.83
0,1279.89
0,1640.59
0,3259.58
1,4425.94
0,4853.02
0,2348.1
0,1929.57
0,1908.49
0,1769.88
1,2219.37
0,2181.61
0,2218.4
0,2288.56
0,1931.01
0,3356.26
0,2340.51
0,1787.54
0,2066.33
0,867
0,389.96
0,301.71
0,514.63
0,325.61
0,575.38
0,837.15
0,1090.14
0,967.52
0,1412.88
0,1549.71
0,1736.74
0,2224.5
0,1642.74
0,1563.57
0,1859.69
0,1767.83
0,1498.94
0,1267.12
0,1292.72
0,1164.34
1,1160.46
0,957.86
0,838.41
0,587.96
0,730.73
0,660.61
0,584.93
0,787.08
0,4666.32
0,4231.91
1,5821.13
0,4290.05
0,5387.78
0,5804.78
0,8293.28
1,8209.26
0,9347.22
0,6771.02
0,5706.4
0,5380.59
0,6014.2
1,6199
0,6663.36
0,6510.43
0,5817.51
0,6102.71
0,8359.69
0,6893.16
0,5533.18
0,6437.91
0,3944
0,3448.48
0,3569.1
0,3465.18
0,3467.4
