,Weekly Sales,Predicted Sales_NN,Predicted Sales_DNN
17212,23316.769999999997,21163.932,21162.457
17213,1796.9199999999998,2378.1304,1797.5139
17214,8723.619999999999,9855.614,9216.575
17215,31650.280000000002,27979.857,26529.74
17216,10.000000000000263,250.40767,-169.16243
17217,1894.65,1909.7528,1443.4749
17218,4569.88,5095.043,4665.3203
17219,4240.570000000001,5457.2773,4933.38
17220,699.7400000000005,845.8464,250.43268
17221,191.77000000000046,509.61072,-121.282166
17222,72274.17,79744.82,78153.98
17223,14732.410000000002,10015.259,10426.257
17224,12461.989999999998,14627.226,13689.6875
17225,3495.9100000000003,3864.6482,3437.733
17226,3198.01,3973.5295,3140.9148
17227,65628.31,67301.94,66356.7
17228,18488.29,21543.682,20880.018
17229,3321.62,3630.3667,3039.476
17230,16.800000000000033,-128.49356,-169.16243
17231,15887.63,15866.767,15312.003
17232,1984.7500000000005,2300.7837,1447.9049
17233,18409.38,18814.322,18241.895
17234,22847.81,9015.486,8024.8467
17235,13435.229999999998,13195.275,12958.976
17236,3041.6899999999996,3790.003,3203.6538
17237,616.0,1113.4926,878.4117
17238,11387.31,11752.179,11137.662
17239,38951.22,22637.672,26370.533
17240,2526.9699999999993,3037.7217,2383.5728
17241,11582.65,12677.914,12114.503
17242,2461.9199999999996,2816.3318,2330.0024
17243,31575.230000000003,38838.33,36717.32
17244,1763.8800000000003,2373.2861,1608.0187
17245,5604.68,5667.198,6064.239
17246,24405.350000000002,23481.002,22389.053
17247,20291.83,24544.756,23068.9
17248,9040.9,8837.792,8298.007
17249,395.99999999999994,1075.0391,-24.403605
17250,16804.55,17230.732,15920.056
17251,1434.2900000000004,1753.054,1052.9579
17252,37695.02,40001.973,38512.008
17253,142220.3,99618.72,107002.984
17254,4977.84,4954.077,4777.3984
17255,2517.9400000000005,2926.878,2318.4226
17256,39513.07000000001,36832.91,36047.96
17257,9821.93,11756.271,10937.82
17258,45237.99,39631.793,38578.29
17259,3979.9399999999996,4150.2637,3670.8882
17260,8206.42,8607.637,7858.7246
17261,19949.57,20733.604,19727.828
17262,7983.42,9512.441,9165.049
17263,6.959999999999851,395.83755,-169.16243
17264,3190.64,1870.3706,842.52484
17265,32208.360000000004,34050.75,33054.043
17266,1882.3799999999994,2973.9446,2463.6152
17267,65235.62000000001,67429.6,64605.598
17268,830.0000000000002,1202.7539,681.00806
17269,3214.88,3982.9631,3649.1484
17270,25112.090000000007,27220.074,26183.21
17271,2022.9700000000005,2655.6436,2139.8804
17272,2391.9500000000003,2825.4255,2333.3333
17273,24334.58,22328.928,21583.508
17274,43238.46,41278.066,40262.062
17275,11571.72,18691.678,16677.355
17276,1638.6399999999994,2069.5598,1451.9479
17277,1174.9999999999995,1463.2028,777.1509
17278,15497.119999999997,16984.906,11002.852
17279,440.2500000000003,2211.3152,869.03125
17280,15144.49,14105.769,13452.62
17281,46861.55,46084.48,44962.297
17282,1771.6400000000006,2430.6133,1963.9567
17283,44.919999999999725,227.92342,-169.16243
17284,34395.14,5394.6973,8513.319
17285,61378.96,60997.688,59732.19
17286,11642.710000000001,11429.782,10265.413
17287,19529.119999999995,17451.512,16724.143
17288,6106.509999999998,5677.9575,4874.9937
17289,1012.9899999999996,555.203,-167.96541
17290,9771.500000000002,10161.38,9940.637
17291,12772.539999999999,11788.903,11675.187
17292,57718.189999999995,74426.63,71296.8
17293,1362.9899999999996,1569.1597,1084.6946
17294,1814.2100000000003,2424.9155,1483.0955
17295,342.00000000000057,721.1884,3.1166103
17296,3835.45,3708.991,3510.1218
17297,70042.76,74858.5,73389.32
17298,2276.93,2545.1116,1928.9814
17299,19212.470000000005,20867.982,20309.36
17300,18088.13,18444.709,17981.959
17301,6158.85,5957.1274,5215.4814
17302,33435.19,38472.055,36791.195
17303,112.09999999999991,232.32796,-169.16243
17304,5223.57,4582.1943,5212.535
17305,163.71,178.14854,-169.16243
17306,6104.250000000002,6213.3867,5683.08
17307,3899.5899999999992,4620.564,4196.055
17308,9381.3,7504.6455,7035.023
17309,45752.17,52841.88,51625.43
17310,17501.289999999997,19126.459,21034.355
17311,532.25,1417.6709,601.5771
17312,33874.47000000001,34629.992,27813.82
17313,1473.2800000000002,1378.9314,936.8194
17314,7714.999999999999,10010.282,9472.656
17315,17441.9,18820.305,18582.54
17316,1970.0000000000007,2118.948,1769.0287
17317,5620.06,5915.3276,5511.426
17318,52557.350000000006,29595.982,30005.814
17319,12862.3,15453.284,15079.922
17320,7024.63,7041.0376,6508.3066
17321,3686.6000000000004,4307.793,3977.292
17322,2769.0100000000007,2658.37,1918.9308
17323,9.77000000000011,291.97354,-169.16243
17324,16434.48,15957.521,15173.004
17325,30159.73,31351.428,30844.13
17326,4970.1,7498.5107,6964.915
17327,4339.860000000001,4760.6084,4264.7817
17328,21897.540000000005,19332.275,21476.033
17329,23453.38,16718.07,15950.167
17330,3149.8300000000004,3045.7117,2556.5513
17331,26953.970000000005,26447.79,26101.86
17332,31655.480000000003,31692.41,30922.0
17333,8812.230000000001,8818.069,8285.881
17334,18172.03,17055.195,16233.562
17335,63651.91,68447.2,67545.66
17336,10.000000000000263,178.14854,-169.16243
17337,7066.52,13563.997,12648.591
17338,1413.8100000000002,1827.9193,1274.9673
17339,2924.370000000001,2988.146,2447.3362
17340,25983.960000000006,28705.504,27013.3
17341,48816.41,51327.844,49973.527
17342,22534.40000000001,20452.977,19612.123
17343,1394.0000000000005,1652.842,1212.2515
17344,3881.36,3871.2078,3907.164
17345,14405.41,15032.43,14726.505
17346,5588.21,5852.914,5392.947
17347,404.6900000000005,690.68115,122.6965
17348,50225.6,44948.652,43483.703
17349,6023.3,8093.2534,7350.9683
17350,48904.91,48470.445,46684.992
17351,89607.30999999998,91448.54,88224.0
17352,9.88000000000006,178.14854,-169.16243
17353,21064.430000000004,20116.451,19951.832
17354,39.88000000000028,339.16412,-133.3036
17355,18574.720000000005,13041.198,15638.236
17356,967.0000000000006,1511.7167,791.2395
17357,10016.259999999998,8251.24,7429.7485
17358,61408.41999999999,52567.92,50038.67
17359,5451.7,5707.7275,4360.344
17360,1644.9999999999995,1549.4878,565.87317
17361,24703.140000000003,24193.967,23210.213
17362,2458.5899999999997,2433.588,2024.8334
17363,3613.2199999999993,9167.2705,8987.754
17364,20089.5,20214.293,19839.92
17365,620.3499999999996,949.7507,480.42972
17366,12180.96,10745.449,9582.999
17367,20667.270000000004,21169.332,20096.492
17368,6109.23,6441.281,5801.8955
17369,31999.120000000006,52112.062,36190.15
17370,6909.01,7382.375,6682.492
17371,1487.2799999999997,1608.8839,760.17975
17372,5121.28,4481.4756,2935.8174
17373,18167.420000000002,18762.34,18070.316
17374,796.9199999999997,537.6941,426.88696
17375,2841.7100000000005,3575.1282,3302.6853
17376,6835.19,6990.975,6506.823
17377,46292.8,40983.066,41800.03
17378,50895.28,52771.652,52378.703
17379,51715.41999999999,46018.168,46959.156
17380,1235.47,1521.6758,871.19116
17381,1576.7099999999996,1918.7272,1443.3297
17382,13915.0,11369.888,10127.557
17383,31195.270000000008,31824.473,30707.166
17384,11.970000000000235,474.57025,-169.16243
17385,16722.140000000003,18978.57,18717.05
17386,1335.88,2034.5297,1825.0228
17387,12058.43,13986.35,13345.137
17388,2773.8500000000004,3614.3635,3128.7402
17389,24.449999999999772,366.60535,-169.16243
17390,14589.01,13898.822,13599.524
17391,33319.53,33936.613,33484.96
17392,998.4000000000004,1128.0099,655.95715
17393,6986.669999999998,7060.089,6490.6714
17394,20248.22,19547.654,18915.576
17395,1480.0000000000002,1620.148,1074.8489
17396,3289.38,3136.8403,2366.301
17397,30.259999999999998,357.70728,-169.16243
17398,9618.209999999997,9520.319,8994.023
17399,6251.3200000000015,6264.753,5544.5874
17400,10760.999999999998,11801.548,11135.24
17401,16409.69,18822.885,18280.984
17402,3.5000000000001488,265.62686,-169.16243
17403,9375.430000000002,8487.307,7798.4556
17404,2381.48,1498.5226,988.07245
17405,26774.22,30172.225,28406.514
17406,4030.76,5361.0464,3642.4565
17407,309.54999999999956,1692.6394,350.33368
17408,0.9799999999998599,935.65594,345.13336
17409,2825.57,3901.0107,3218.5005
17410,2261.0800000000004,2277.997,1559.4774
17411,782.1099999999996,727.78577,399.77194
17412,14.849999999999998,178.14854,-71.79298
17413,21771.120000000003,24358.285,23406.871
17414,26812.59,28540.805,26824.393
17415,1049.87,1409.3563,680.54333
17416,122.01000000000016,403.43375,-169.16243
17417,25790.360000000004,24141.395,23266.932
17418,9605.53,26016.48,17365.682
17419,60680.28999999999,63953.52,58538.09
17420,14322.76,15148.366,14306.751
17421,46.53999999999991,334.65714,-169.16243
17422,5563.44,5803.0503,5331.081
17423,22583.58,20085.605,20358.19
17424,117.10999999999973,794.7391,402.27148
17425,20865.95,21765.682,20368.744
17426,1940.1000000000001,2629.6318,2050.1921
17427,10396.200000000003,12047.625,11053.143
17428,5005.0,4841.7744,4020.669
17429,336.5200000000002,932.81854,-4.446639
17430,13392.84,15587.287,11319.265
17431,152059.57,152282.94,145769.45
17432,12557.96,13704.628,12852.008
17433,35932.23,37749.484,36994.234
17434,850.1500000000005,1012.9568,398.54077
17435,3068.3200000000006,3431.455,2992.3098
17436,22561.920000000006,24380.404,22422.602
17437,283.7899999999995,269.67465,-169.16243
17438,22453.270000000008,22115.275,24363.975
17439,33862.98000000001,34386.0,33233.51
17440,24437.90000000001,25742.45,25859.86
17441,6501.59,6566.4526,5919.6914
17442,4388.98,9163.748,8532.4375
17443,239.77999999999957,373.6954,-169.16243
17444,72.85999999999996,216.87277,-169.16243
17445,2294.1299999999997,2233.6116,1477.0859
17446,28877.720000000005,25562.428,24698.996
17447,14152.93,11896.314,11815.293
17448,107659.55000000002,10106.848,31781.207
17449,2596.25,3462.2263,2694.7715
17450,13807.09,14721.816,14247.113
17451,3573.790000000001,4141.8833,3733.6777
17452,28138.12,31098.625,31621.945
17453,26924.099999999995,32390.014,31435.523
17454,7201.119999999999,5586.4375,5013.542
17455,9407.979999999998,11158.844,10290.217
17456,13031.21,14653.83,11668.929
17457,115.76000000000015,655.02966,-126.387955
17458,44255.93000000001,49225.715,47556.363
17459,18709.36,18049.908,17678.74
17460,1551.5800000000002,1798.6311,1467.7439
17461,18235.84,20777.15,19809.936
17462,3653.039999999999,3677.8245,3161.815
17463,26884.13,26597.242,25818.906
17464,3398.7999999999997,4504.0986,4055.159
17465,17322.719999999998,18206.328,17416.984
17466,7317.889999999999,5360.061,4961.733
17467,10196.52,6945.3174,6418.1987
17468,112369.56,137936.66,133096.5
17469,10049.99,14945.85,14298.758
17470,10.470000000000253,121.527534,-169.16243
17471,4561.57,5529.6904,4876.236
17472,39244.44,41081.68,40168.156
17473,34407.490000000005,33390.594,32395.648
17474,10473.14,11373.993,10082.443
17475,4619.4,5099.9033,4542.3496
17476,15536.99,18088.656,18019.672
17477,2538.0,2902.0215,2448.446
17478,86602.00000000001,86920.766,86421.55
17479,4.480000000000008,-94.31381,-169.16243
17480,8443.58,9616.564,8898.336
17481,15296.9,15759.512,15029.06
17482,25869.329999999998,26481.896,25245.994
17483,10393.720000000001,10086.529,9728.282
17484,796.9999999999994,1274.3508,952.35144
17485,10434.739999999998,10988.702,10311.052
17486,20515.480000000003,22743.674,20797.977
17487,96.65000000000003,527.37946,-76.80516
17488,1750.0500000000002,2310.8806,1694.4127
17489,3710.13,5717.1963,3694.9731
17490,8875.85,11169.545,10690.702
17491,72963.8,65591.47,57803.332
17492,8102.27,9158.392,8630.393
17493,25.92000000000013,307.01953,-169.16243
17494,58817.23,58573.81,59163.9
17495,51238.31,50193.43,48886.54
17496,120875.11,97203.52,90179.086
17497,2161.7200000000003,2224.1975,1741.6765
17498,3510.98,4092.658,3591.246
17499,112.45999999999995,319.91116,-169.16243
17500,7663.889999999999,6967.077,6213.5317
17501,6018.559999999999,5949.8784,5312.063
17502,10383.1,11360.31,10786.123
17503,16233.49,16877.19,16526.27
17504,7566.629999999999,7727.715,7389.5864
17505,43781.03,42735.1,39600.117
17506,93260.0,96522.78,94702.766
17507,5000.32,5203.6836,4487.7515
17508,1876.4099999999999,2595.9841,2125.5955
17509,221.9999999999997,549.0673,-169.16243
17510,1808.7200000000003,2064.834,2897.2322
17511,9147.320000000002,10446.268,9387.053
17512,4891.420000000001,5232.5947,4485.779
17513,15460.670000000002,18911.785,22049.15
17514,105927.85,91124.11,83601.266
17515,2708.999999999999,2497.7942,1825.1838
17516,3337.0000000000005,3460.9478,3137.072
17517,12911.0,13214.516,12539.292
17518,5283.720000000001,5122.2534,5014.4565
17519,2861.84,3309.5955,2828.7173
17520,13483.0,12984.305,12302.505
17521,648.7399999999999,931.24774,377.967
17522,6521.950000000001,5685.884,5325.993
17523,61114.59,62569.473,60326.633
17524,3491.66,3442.7266,2756.802
17525,506.1100000000005,869.25446,375.2839
17526,14323.22,17383.248,16919.068
17527,4463.570000000001,5677.6675,4991.511
17528,6906.73,6335.6123,5812.0815
17529,369.0000000000003,950.8568,-169.16243
17530,5337.81,5018.026,4401.9937
17531,7948.690000000001,7487.22,6898.577
17532,21113.020000000008,12691.463,11811.308
17533,3749.6200000000003,3991.7832,3589.5547
17534,4600.189999999999,5227.0664,4362.2554
17535,762.8199999999995,1048.8022,431.77322
17536,11460.74,11538.559,10986.277
17537,42769.0,45079.676,41175.5
17538,4426.06,4415.8027,3785.0813
17539,64169.02999999999,59933.105,59073.145
17540,2244.4799999999996,2348.8347,1733.537
17541,54291.08,56969.3,55195.598
17542,11047.26,9714.095,8977.789
17543,4471.25,4794.8535,3996.803
17544,24.209999999999933,339.37814,-169.16243
17545,5804.900000000001,5617.209,5074.1885
17546,21001.810000000005,16325.95,15590.209
17547,23122.640000000007,24576.693,17742.326
17548,35430.54000000001,34054.37,33145.953
17549,29597.24,29341.426,28125.951
17550,24721.930000000004,29489.49,28077.492
17551,27.560000000000255,412.8971,-169.16243
17552,4363.02,5050.2227,4156.4385
17553,584.1200000000005,4226.9043,3131.0557
17554,8276.24,8647.34,7898.509
17555,3805.85,8153.025,11185.765
17556,26343.79,27674.379,26770.977
17557,3447.1499999999996,3096.353,2647.2896
17558,24230.150000000005,20660.734,20530.816
17559,3573.2900000000004,4394.667,3927.0574
17560,3528.65,4375.079,3772.3325
17561,13496.79,15636.671,15057.038
17562,15363.909999999998,15563.42,15543.144
17563,160.06999999999974,534.87744,-50.76095
17564,2816.0500000000006,3339.7595,2889.767
17565,35716.11,31758.967,31272.098
17566,236.00000000000028,447.8321,5.889944
17567,25139.020000000004,26505.92,24701.713
17568,5660.240000000001,4966.6016,4775.2314
17569,58326.9,49080.44,51292.918
17570,2928.77,4306.0986,3594.5354
17571,26198.57,27514.135,26366.354
17572,6478.19,7804.6133,6991.436
17573,7160.26,7727.461,6962.531
17574,11544.07,13085.32,12306.568
17575,63234.89,71894.805,65083.77
17576,452.1000000000003,1078.271,573.87976
17577,13002.659999999998,9408.73,9861.472
17578,12113.55,11902.517,11565.771
17579,62272.07,63133.766,62479.434
17580,6261.350000000001,2231.573,1423.6882
17581,4740.86,5227.0635,4539.7725
17582,27346.320000000003,26176.01,24933.287
17583,11590.9,12290.552,11798.458
17584,89858.32,85110.97,82499.35
17585,6265.909999999999,6149.4478,3848.2114
17586,29898.48,30265.008,29071.432
17587,3436.630000000001,5262.1587,4103.1313
17588,2773.2299999999996,3823.8093,3249.8591
17589,38711.22000000001,42947.766,41771.03
17590,18928.22,18857.965,17893.121
17591,13378.99,13540.809,12720.767
17592,1273.2399999999996,1485.576,1222.9418
17593,7972.620000000001,8155.7007,7399.7603
17594,5458.020000000001,5548.6255,5236.1987
17595,4505.88,4293.611,3727.9507
17596,11234.979999999998,12056.487,11685.303
17597,12003.47,9659.475,11048.047
17598,13911.53,14654.808,13313.112
17599,22.450000000000173,178.14854,-169.16243
17600,2526.9599999999996,3003.347,2431.9446
17601,31.729999999999787,178.14854,-169.16243
17602,889.7799999999996,1170.2649,524.2841
17603,10849.92,11502.454,11329.528
17604,33521.37000000001,29539.531,28370.15
17605,5027.67,5218.383,4459.7017
17606,10309.57,9000.034,7720.5923
17607,2279.89,2451.47,2199.151
17608,236.33000000000013,255.18661,-169.16243
17609,50293.51,49783.934,50528.777
17610,7846.19,8133.387,7389.607
17611,622.4200000000004,1261.3031,640.84406
17612,662.7900000000001,1054.0366,647.9713
17613,8282.16,8530.182,7811.034
17614,16145.570000000002,15926.312,15251.135
17615,26620.679999999997,27332.39,26279.938
17616,4485.95,4812.8223,4290.901
17617,3287.270000000001,3901.786,3155.1353
17618,4093.92,4200.8584,3619.8467
17619,8059.15,9304.7295,8663.936
17620,11795.309999999998,13865.983,13323.558
17621,9844.21,10186.05,9447.218
17622,1308.4800000000005,1265.604,1132.0248
17623,10892.2,10211.3,9830.998
17624,836.4200000000005,1063.7549,436.37714
17625,13091.04,12664.225,11985.696
17626,10480.36,12162.483,11413.419
17627,7076.8499999999985,5650.979,5017.4067
17628,2206.7300000000005,1478.8501,1022.2098
17629,38882.51000000001,37849.2,36961.582
17630,5813.919999999998,5548.2744,5082.991
17631,14707.12,15806.056,15231.562
17632,77593.79,84473.29,80264.336
17633,33998.3,35037.254,34195.242
17634,9068.61,9318.83,8821.846
17635,1139.5000000000002,1845.0143,1231.5929
17636,4945.739999999999,5995.813,5083.513
17637,9046.22,9811.837,9066.275
17638,17130.95,18848.908,18125.705
17639,16080.899999999996,14136.209,16077.841
17640,15389.17,16516.232,15239.833
17641,51833.63,52875.016,51191.62
17642,220.00000000000009,518.2606,-169.16243
17643,9682.220000000001,10587.566,9828.729
17644,6772.899999999999,6992.409,6135.4077
17645,15245.01,16984.291,15784.833
17646,17502.35,15897.278,15580.147
17647,24755.130000000005,26275.18,25698.387
17648,15703.129999999997,19169.785,19749.178
17649,1812.0699999999995,2058.6365,1164.1133
17650,14912.19,11990.817,11140.253
17651,10111.53,12787.594,11553.764
17652,13013.25,15240.196,12119.453
17653,67.99999999999997,229.70523,-169.16243
17654,14000.48,14476.368,13626.0625
17655,2838.7299999999996,2940.0989,2515.4983
17656,5521.550000000001,5528.771,5027.49
17657,4565.85,6125.5107,5574.4395
17658,4160.959999999999,4390.533,4627.847
17659,6213.27,6007.299,5729.901
17660,5.1199999999997665,566.61774,-169.16243
17661,34241.880000000005,35696.37,35856.184
17662,61442.83,61620.363,60370.59
17663,8.50000000000028,349.1696,-169.16243
17664,4902.34,4466.744,3776.584
17665,2256.9700000000003,2739.0852,2059.7964
17666,5558.379999999999,6211.6367,5758.222
17667,1297.58,1510.1543,652.0819
17668,3251.48,2019.061,1656.0629
17669,15972.120000000004,18744.143,17822.941
17670,3734.85,4050.894,3475.3699
17671,5341.65,4696.272,4033.0613
17672,12622.67,13030.208,12484.313
17673,12606.03,9967.078,9102.283
17674,457.0800000000005,490.62485,-169.16243
17675,5381.83,5956.8325,6025.8096
17676,1610.9899999999998,1742.5112,1094.65
17677,7927.76,8276.864,7458.2646
17678,643.1099999999997,1155.3176,640.6996
17679,22057.320000000003,22136.545,21113.822
17680,20387.909999999996,20842.918,19873.791
17681,26448.700000000004,28292.92,20521.297
17682,30153.69,28162.275,26751.783
17683,4340.7300000000005,5135.1685,4710.9204
17684,7227.41,7764.8276,7335.4272
17685,11265.06,11625.086,9699.214
17686,61193.27,61708.535,57017.836
17687,19378.14,19669.574,18700.734
17688,112978.61999999998,113828.75,111514.04
17689,50812.69000000001,50776.92,50513.555
17690,60.68000000000008,-18.67217,-169.16243
17691,25832.210000000003,26862.506,26789.215
17692,83710.06,88361.76,85732.125
17693,536.5999999999996,364.25888,-64.23217
17694,186.76000000000008,360.19827,-169.16243
17695,9443.350000000002,10092.334,10125.265
17696,10096.01,9238.862,8662.493
17697,93648.97999999998,96492.4,129597.555
17698,5820.25,9624.57,5114.503
17699,35090.310000000005,38368.77,36844.67
17700,4323.23,4769.6997,4186.042
17701,1714.6899999999996,2533.573,1801.3391
17702,18908.53,18188.91,17116.805
17703,30308.480000000003,37037.19,35410.484
17704,1910.0000000000002,1412.9584,803.9098
17705,7317.990000000001,6642.106,6172.522
17706,29282.180000000004,28233.883,27215.086
17707,13712.86,13548.724,13133.872
17708,36642.42,33549.023,32995.805
17709,32278.03,32390.324,32576.596
17710,65277.11,64680.344,59575.203
17711,320.0400000000003,731.69086,139.21028
17712,7346.750000000001,7056.387,6534.115
17713,91.68999999999978,486.2807,-169.16243
17714,2615.98,3172.0637,2787.2234
17715,23.91000000000028,178.14854,-169.16243
17716,8441.08,8857.93,8156.295
17717,8091.210000000001,8718.372,7941.1006
17718,13181.97,15278.259,14500.227
17719,17945.53,17453.0,16834.646
17720,20528.200000000004,22641.7,21355.482
17721,1360.6099999999994,1870.5939,1815.343
17722,12350.540000000003,12901.31,12155.276
17723,23138.810000000005,22915.377,22355.932
17724,21148.04,22632.682,17529.152
17725,5384.0,5262.758,4772.2163
17726,394.00000000000034,832.4846,37.83786
17727,16333.93,16727.234,16691.63
17728,1173.5700000000002,1514.6107,980.2616
17729,20291.11,19838.04,15010.541
17730,14426.05,13884.287,13316.833
17731,4836.05,4452.0356,3852.6384
17732,11365.32,7576.407,8592.947
17733,102064.31,105580.66,102111.35
17734,6558.000000000001,8611.8545,8228.596
17735,30202.150000000005,43263.555,43760.664
17736,1852.6900000000003,1631.4828,14068.226
17737,29121.360000000004,28080.363,26822.193
17738,16.119999999999827,234.09512,-169.16243
17739,17446.6,19029.973,17445.277
17740,1749.6700000000008,3686.9023,3256.8193
17741,49.2499999999999,247.94838,-169.16243
17742,3103.9500000000003,3217.3784,2822.4937
17743,9259.26,12286.42,11511.264
17744,2311.4099999999994,3320.023,2910.9087
17745,18176.650000000005,18407.197,17575.602
17746,54455.19,59038.055,50890.03
17747,4721.310000000001,4940.167,4461.0264
17748,3077.74,4407.8657,3885.6587
17749,5845.760000000002,6005.157,5301.973
17750,23558.040000000005,27729.846,26375.05
17751,700.3200000000004,657.69934,174.47516
17752,11181.56,11607.634,11088.866
17753,8022.990000000001,7990.313,7342.046
17754,2966.3,2586.715,2579.0122
17755,40394.36,42476.125,40769.95
17756,5192.45,4589.2305,3792.6775
17757,17037.29,16249.823,15504.007
17758,13270.89,13171.238,12516.482
17759,70473.05,70907.055,67684.27
17760,3140.3999999999996,2656.3828,2366.5767
17761,6436.41,6185.909,6099.602
17762,15282.18,15340.175,14733.629
17763,141.53999999999957,732.44763,-97.23929
17764,16689.329999999998,19695.803,18833.062
17765,11797.519999999999,9418.1455,9096.309
17766,4276.600000000001,4178.972,3908.9282
17767,6960.270000000001,7679.023,7540.444
17768,3039.2600000000007,3321.673,2640.12
17769,29559.11,30825.041,29223.092
17770,6948.97,6050.593,5166.252
17771,4816.25,6262.2397,5659.249
17772,39192.14,39730.79,38229.668
17773,2621.0,3150.713,2506.2642
17774,13163.65,13433.997,12543.6
17775,6244.18,6878.021,6195.617
17776,15037.2,16728.695,16003.668
17777,18876.51,19058.107,19110.373
17778,28147.58000000001,20950.322,19973.008
17779,12123.23,12584.63,12356.382
17780,17812.070000000003,16808.879,16101.19
17781,630.5799999999995,521.00836,213.59758
17782,99.19999999999995,581.6192,-169.16243
17783,11837.97,11827.203,10903.437
17784,13681.01,12328.225,11081.37
17785,23729.56,23907.486,23129.42
17786,3664.190000000001,3649.5862,3108.6155
17787,529.9399999999999,864.8786,343.58572
17788,15023.329999999998,13649.212,13007.897
17789,33008.27,33449.12,33509.477
17790,32163.040000000005,33785.008,31574.086
17791,7810.49,8304.382,7768.9243
17792,4508.01,5063.4194,3535.7466
17793,297.8900000000004,678.5024,-52.462574
17794,11839.99,12255.718,11604.301
17795,57.840000000000195,329.51294,-169.16243
17796,1.4999999999999827,2442.73,1953.4652
17797,2437.0999999999995,3028.2795,2294.4175
17798,6568.22,6337.504,5958.396
17799,17267.04,20486.512,19633.582
17800,5193.38,5549.74,5004.76
17801,5440.64,5918.818,5475.476
17802,15565.3,17511.117,16936.305
17803,54759.259999999995,61953.254,58211.043
17804,5526.030000000001,6696.4565,6137.997
17805,22936.870000000006,22822.33,21807.926
17806,16598.609999999997,17223.113,16338.253
17807,2800.35,3393.5352,2829.032
17808,36621.42,36487.35,35360.81
17809,2955.9,3118.9807,2615.9487
17810,3955.0,2503.9019,1866.9534
17811,9675.490000000002,7554.717,8672.178
17812,42677.02,42277.53,41106.004
17813,1850.9100000000008,4692.5337,18787.102
17814,23813.970000000005,24942.068,23763.22
17815,82.32000000000016,-106.2072,-169.16243
17816,4864.139999999999,5077.187,4672.268
17817,16103.18,19200.03,18380.137
17818,37910.060000000005,38016.805,36503.188
17819,6053.169999999999,6237.176,5742.509
17820,12452.04,13681.002,23712.836
17821,22523.310000000005,18831.139,20437.434
17822,11214.279999999999,10140.21,9635.291
17823,12674.61,12479.631,11669.374
17824,213.8900000000002,416.8437,-169.16243
17825,13027.81,12620.555,12345.361
17826,2753.64,2976.2551,2403.0122
17827,20266.98,21640.672,20454.629
17828,73689.73,76261.84,74548.625
17829,3670.9,3940.5217,3424.9724
17830,5972.960000000001,6024.1196,5595.5454
17831,25086.900000000005,25321.258,24395.977
17832,31152.240000000005,30162.764,29624.404
17833,7522.680000000002,10075.536,9311.458
17834,3728.580000000001,3844.0293,3156.8425
17835,351.9999999999997,521.75714,76.61026
17836,652.9799999999994,905.77856,170.69627
17837,20642.510000000002,23360.557,21608.41
17838,11684.77,12718.875,11616.572
17839,57769.72,63190.344,59813.152
17840,6816.050000000001,6889.2827,6160.0176
17841,6157.689999999998,5119.3555,5175.256
17842,31289.71,33414.203,32475.303
17843,31837.22,32462.037,31550.975
17844,740.4000000000001,1682.1029,986.72235
17845,17735.129999999997,14940.876,13881.097
17846,28595.76,30603.326,29947.008
17847,31178.44,32302.455,31256.127
17848,19672.019999999997,21151.98,18619.441
17849,3934.11,4890.6655,4802.176
17850,66849.04,66187.28,63836.977
17851,11.000000000000062,178.14854,-169.16243
17852,38591.33000000001,38516.414,37010.207
17853,2718.7,2849.1746,2176.8496
17854,13953.12,13491.122,12682.188
17855,10575.88,11309.872,10493.433
17856,135.99999999999994,275.5006,-169.16243
17857,20.88000000000012,-295.8394,-169.16243
17858,2481.8800000000006,2592.819,2166.8643
17859,3512.1099999999997,4192.6724,3610.529
17860,241.90999999999966,-105.71022,-169.16243
17861,12411.21,13572.174,11221.549
17862,360.6600000000001,1099.3601,734.0239
17863,1124.4199999999994,1291.0189,919.51715
17864,21934.790000000005,19528.885,20204.035
17865,7657.100000000001,8443.817,7617.8486
17866,342.00000000000057,593.2028,-169.16243
17867,13585.939999999999,10058.702,9854.894
17868,40658.67,41365.65,39922.83
17869,4557.969999999999,5367.403,4257.965
17870,9322.710000000001,9021.208,7713.481
17871,20926.81,19261.72,21465.8
17872,1244.36,1770.8477,464.84467
17873,975.5599999999995,1028.5651,663.72345
17874,5.0000000000001315,410.45734,101.15774
17875,26580.460000000003,24723.863,26456.473
17876,16448.63,21239.213,16303.132
17877,133.83,379.84943,-167.66812
17878,4394.85,4590.124,3932.1895
17879,1826.04,1988.0848,1598.3784
17880,62792.560000000005,61842.05,61232.4
17881,15059.07,15998.194,15172.992
17882,100.10000000000005,2427.7888,4357.7134
17883,11347.570000000002,12186.07,11589.607
17884,20739.330000000005,22204.373,21153.48
17885,15772.179999999997,21924.89,14606.853
17886,5458.169999999999,5736.3413,5289.726
17887,5972.26,6472.9556,5839.061
17888,911.0000000000005,2774.9377,1311.1523
17889,67602.79,67413.74,64894.766
17890,1316.3499999999995,1634.4873,1115.8208
17891,21631.860000000008,19736.709,19571.748
17892,23873.760000000002,19376.232,18364.525
17893,16800.96,18168.277,17546.484
17894,20316.719999999998,20636.021,19982.83
17895,11029.82,13643.466,12980.73
17896,1868.4700000000007,2219.8467,1628.0521
17897,628.72,309.1032,-169.16243
17898,12825.53,13757.268,13234.425
